pose,energy,deltae,grms,bonds,angles,ureyb,dihedrals,impropers,vdwaals,elec,hbonds,asp,user,grvdw,grelec
486,-34.225290121168996,-0.001340753792707261,1.6734114637978221,0.00022682822075026365,-4.4401016193962306e-05,-7.195734112508401e-06,-2.2984655601021586e-06,-1.2614712652583848e-07,-0.00016644347051908426,1.5412196352926344e-05,0.0,0.0,0.0,6.585379869683862,-40.81069176643645
487,-34.2232915365217,-0.0019985846472998503,2.0105140572226547,-9.214899494569551e-07,3.3232392806947786e-05,-3.883681110872228e-07,8.236341004774772e-07,-2.576972038693254e-07,-5.254785144614971e-05,1.1537567987218722e-05,0.0,0.0,0.0,-4.7930828937668615,-29.43020012094302
488,-34.22173894201525,-0.0015525945064496227,1.5857904252285482,-0.00020615718425753826,2.4065860007027595e-06,1.1777131446663591e-05,4.68957858323904e-06,-3.3992987888784715e-06,0.0001989695860409313,-7.830432709354795e-06,0.0,0.0,0.0,-8.95594290373636,-25.2657964942452
489,9.456466797932306,-43.67820573994756,5.305099072778249,-0.00020666375929501157,1.5769115878416784e-05,8.485059444202081e-06,-1.3708287029956523e-06,1.814333586223904e-06,0.0001679080664835908,-9.009868229270523e-06,0.0,0.0,0.0,26.979077374151846,-17.522587508338706
490,-34.21496111083137,43.671427908763675,1.8799949388795905,8.462280975485292e-05,-3.7889499859833364e-05,-2.2025138603914973e-06,-1.004765228618254e-05,3.3931881118333743e-06,-4.626183951295104e-05,3.59372746672193e-06,0.0,0.0,0.0,-1.1087919696727278,-33.10616434937845
491,-34.2138809029619,-0.001080207869474492,2.6828788089742224,-0.00010387424156377278,-3.574895385316523e-05,9.428021951127241e-06,5.689267609909621e-06,1.0259260501948447e-06,0.00013887158839942515,-1.8684522883560817e-05,0.0,0.0,0.0,12.768132750747776,-46.98201036079538
492,6.346846489751753,-40.560727392713645,5.277202392441948,-0.00014026690757540372,-3.1435773140131573e-07,1.3034317603299872e-05,4.027541203655005e-06,-3.61881350542919e-06,0.00011262846365589496,-1.1530736356846205e-05,0.0,0.0,0.0,17.921097143416247,-11.574224613171786
493,-34.20289791128339,40.54974440103514,1.7327468387730751,0.00014789564206507677,-1.6095636863777685e-05,-9.628060337552036e-06,-6.478326319836469e-09,-1.4352601387483677e-06,-8.906428196908678e-05,-9.923197797689909e-06,0.0,0.0,0.0,2.1587283746083954,-36.36164802861841
494,-34.197721516385236,-0.0051763948981502494,1.5488704541700047,0.00014060667731352616,-4.437235943210993e-05,-1.8834812173379456e-06,-1.5134017266049682e-06,1.224848460197256e-06,-6.931686200495335e-05,8.172851977406026e-06,0.0,0.0,0.0,14.358895704326665,-48.55665013898527
495,-34.19505844768948,-0.002663068695753168,1.3814301472219856,-8.520364121822332e-05,-2.8123942543700764e-06,1.0445783151444288e-05,-3.283589516733798e-06,5.713492243399759e-07,8.03275602798692e-05,4.827850286659441e-06,0.0,0.0,0.0,1.9784935588490375,-36.17355687945647
496,-34.19182645723862,-0.003231990450863975,1.930682460892597,-3.885372118772601e-05,2.0675874374376235e-05,4.404111096797947e-06,7.761132811090476e-06,-2.3872724557623404e-06,1.7654275671574737e-05,2.9738640971999075e-06,0.0,0.0,0.0,-0.45532032111621445,-33.73651836438681
497,-34.18551307050817,-0.006313386730447235,1.8185674048232316,6.218089640563917e-05,-1.0871329155115461e-05,2.668618995088634e-06,8.177259794628355e-06,-3.2135554352118872e-06,-1.939094805614161e-05,-2.3913642888118147e-06,0.0,0.0,0.0,-6.9463867628417235,-27.239163467244705
498,-34.18544058809915,-7.248240902413272e-05,1.2183410461396722,-0.00016142202186286703,2.600801606789105e-05,1.4170462310461596e-05,3.053976715960971e-06,7.801310561959818e-07,0.00016802725238029836,-3.623520225204402e-05,0.0,0.0,0.0,-7.492673430527419,-26.692781540186143
499,-34.18166616475696,-0.0037744233421861395,1.6696273292637707,-0.0001461972763514563,-3.7797711454068406e-05,1.5254939432191028e-05,3.2059548349394618e-06,4.244999998043175e-08,0.00014852394014575054,-9.718159255101e-07,0.0,0.0,0.0,-1.2171092513294848,-32.964538973908155
500,13.418996736938832,-47.60066290169579,5.480414000763944,-9.576194241822655e-05,-3.125446017282485e-05,2.3167054356842964e-06,-3.435248189909146e-06,-3.526013057819806e-06,0.00012799078433367583,-1.0514284298324128e-05,0.0,0.0,0.0,25.00138557781682,-11.582374656419619
